Response_Date,Month,WeekNo,DOW,Hour,Shift,Priority_Number,Problem,Agency,MethodOfCallRcvd,T2Q,T2Disp,ProcTime
2020-02-25 21:41:40.000,February,9,Tue,21,NIGHT,2,SUSPICIOUS EVENT,POLICE,Phone,71,453,71
2020-02-25 21:44:57.000,February,9,Tue,21,NIGHT,2,TROUBLE UNKNOWN NO EMS,POLICE,,57,172,142
2020-02-25 21:59:06.000,February,9,Tue,21,NIGHT,2,DIP - DRUNK/INTOX PERSON,POLICE,Phone,56,18,57
2020-02-25 22:14:28.000,February,9,Tue,22,NIGHT,3,SUSPICIOUS EVENT,POLICE,Phone,143,456,143
2020-02-25 22:20:59.000,February,9,Tue,22,NIGHT,4,POLICE INFORMATION,POLICE,Phone,133,750,133
2020-02-25 22:33:03.000,February,9,Tue,22,NIGHT,2,ASSAULT NO INJURY IN PROG,POLICE,Phone,261,3880,261
2020-02-25 22:37:49.000,February,9,Tue,22,NIGHT,2,FLAG DOWN,POLICE,NULL,0,0,0
2020-02-25 22:44:29.000,February,9,Tue,22,NIGHT,2,TRAFFIC STOP,POLICE,NULL,0,0,0
2020-02-25 22:44:47.000,February,9,Tue,22,NIGHT,4,NOISE COMPLAINT DELAY,POLICE,,34,3391,34
2020-02-25 22:54:09.000,February,9,Tue,22,NIGHT,3,SICK PERSON BLS,EMS,Phone,0,0,0
2020-02-25 22:57:03.000,February,9,Tue,22,NIGHT,2,TRESPASSING IN PROG,POLICE,Phone,73,416,74
2020-02-25 23:02:56.000,February,9,Tue,23,NIGHT,2,TRAFFIC STOP,POLICE,NULL,0,0,0
2020-02-25 23:09:51.000,February,9,Tue,23,NIGHT,2,TRAFFIC STOP,POLICE,NULL,0,0,0
2020-02-25 23:16:01.000,February,9,Tue,23,NIGHT,2,TRAFFIC STOP,POLICE,NULL,0,0,0
2020-02-25 23:22:13.000,February,9,Tue,23,NIGHT,4,NOISE COMPLAINT DELAY,POLICE,Phone,96,1221,96
2020-02-25 23:48:15.000,February,9,Tue,23,NIGHT,2,TRAFFIC STOP,POLICE,NULL,0,0,0
2020-02-25 23:49:44.000,February,9,Tue,23,NIGHT,4,POLICE INFORMATION,POLICE,Radio,0,0,0
2020-02-26 00:16:31.000,February,9,Wed,0,NIGHT,3,SICK PERSON BLS,EMS,,153,1,153
2020-02-26 00:52:29.000,February,9,Wed,0,NIGHT,3,INJURED PERSON BLS,EMS,Phone,179,1,180
2020-02-26 00:58:13.000,February,9,Wed,0,NIGHT,2,DIP - DRUNK/INTOX PERSON,POLICE,Phone,0,55,0
2020-02-26 02:40:15.000,February,9,Wed,2,NIGHT,2,TRAFFIC STOP,POLICE,NULL,0,0,0
2020-02-26 02:44:44.000,February,9,Wed,2,NIGHT,2,TRAFFIC STOP,POLICE,NULL,0,0,0
2020-02-26 02:58:56.000,February,9,Wed,2,NIGHT,3,FALL BLS,EMS,,99,2,228
2020-02-26 03:04:14.000,February,9,Wed,3,NIGHT,4,DEST OF PROP RES DELAY,POLICE,,118,1752,118
2020-02-26 03:04:32.000,February,9,Wed,3,NIGHT,4,DEST OF PROP RES DELAY,POLICE,,66,8,66
2020-02-26 03:33:23.000,February,9,Wed,3,NIGHT,2,TRAFFIC STOP,POLICE,NULL,0,0,0
2020-02-26 04:01:20.000,February,9,Wed,4,NIGHT,2,SUSPICIOUS EVENT,POLICE,,91,26,91
2020-02-26 04:06:00.000,February,9,Wed,4,NIGHT,2,ALARM COMMERCIAL,POLICE,,68,237,97
2020-02-26 04:19:41.000,February,9,Wed,4,NIGHT,2,TRAFFIC STOP,POLICE,NULL,0,0,0
2020-02-26 04:40:29.000,February,9,Wed,4,NIGHT,2,TRAFFIC STOP,POLICE,NULL,0,0,0
2020-02-26 04:42:23.000,February,9,Wed,4,NIGHT,2,ALARM COMMERCIAL,POLICE,,77,17,79
2020-02-26 05:32:08.000,February,9,Wed,5,NIGHT,2,TRAFFIC STOP,POLICE,NULL,0,0,0
2020-02-26 05:43:08.000,February,9,Wed,5,NIGHT,2,ALARM COMMERCIAL,POLICE,,67,19,69
2020-02-26 06:03:38.000,February,9,Wed,6,DAY,2,TRAFFIC STOP,POLICE,NULL,0,0,0
2020-02-26 06:19:15.000,February,9,Wed,6,DAY,4,PARKING COMPLAINT,POLICE,,70,3042,71
2020-02-26 06:25:15.000,February,9,Wed,6,DAY,2,ALARM COMMERCIAL,POLICE,,44,132,61
2020-02-26 06:45:50.000,February,9,Wed,6,DAY,3,PARKING COMPLAINT,POLICE,Phone,115,743,117
2020-02-26 07:25:47.000,February,9,Wed,7,DAY,3,SICK PERSON BLS,EMS,Phone,86,1,86
2020-02-26 07:43:36.000,February,9,Wed,7,DAY,2,ASSIST OUTSIDE AGENCY,POLICE,VCIN,107,145,527
2020-02-26 07:53:04.000,February,9,Wed,7,DAY,2,TRAFFIC COMPLAINT,POLICE,Phone,39,36,39
2020-02-26 07:56:48.000,February,9,Wed,7,DAY,1,ALTERED LOC ALS 2,EMS,,64,3,192
2020-02-26 08:25:22.000,February,9,Wed,8,DAY,3,TELEPHONE COMPLAINT,POLICE,Phone,87,3949,445
2020-02-26 08:32:13.000,February,9,Wed,8,DAY,4,ASSAULT NO INJURY DELAY,POLICE,,16,20,53
2020-02-26 08:52:30.000,February,9,Wed,8,DAY,5,LARCENY FROM AUTO TRU,POLICE,,44,7,55
2020-02-26 08:53:28.000,February,9,Wed,8,DAY,5,LARCENY OTHER TRU,POLICE,,17,8,33
2020-02-26 08:55:38.000,February,9,Wed,8,DAY,2,ALARM COMMERCIAL,POLICE,Phone,93,53,93
2020-02-26 09:07:40.000,February,9,Wed,9,DAY,4,LARCENY RESIDENTIAL DELAY,POLICE,,197,13115,197
2020-02-26 09:08:30.000,February,9,Wed,9,DAY,2,TROUBLE UNKNOWN EMS,POLICE,E-911,136,102,136
2020-02-26 09:10:47.000,February,9,Wed,9,DAY,1,UNKNOWN MEDICAL ALS 1 - SUPV,EMS,E-911,0,2,0
2020-02-26 09:13:41.000,February,9,Wed,9,DAY,4,DISORDERLY CONDUCT,POLICE,,203,320,203
2020-02-26 09:13:59.000,February,9,Wed,9,DAY,4,ASSAULT NO INJURY DELAY,POLICE,Phone,83,15,121
2020-02-26 09:22:33.000,February,9,Wed,9,DAY,3,PARKING COMPLAINT,POLICE,Phone,98,59,98
2020-02-26 09:28:07.000,February,9,Wed,9,DAY,3,FIRE ALARM,FIRE,Phone,90,1,90
2020-02-26 09:36:31.000,February,9,Wed,9,DAY,2,TRAFFIC STOP,POLICE,NULL,0,0,0
2020-02-26 09:39:11.000,February,9,Wed,9,DAY,2,DISORDERLY CONDUCT,POLICE,,153,123,153
2020-02-26 09:39:24.000,February,9,Wed,9,DAY,3,ELEVATOR,FIRE,,51,2,51
2020-02-26 09:49:19.000,February,9,Wed,9,DAY,3,ABDOMINAL PAIN BLS,EMS,E-911,166,1,514
2020-02-26 09:58:16.000,February,9,Wed,9,DAY,2,WARRANT SERVICE,POLICE,,85,1996,85
2020-02-26 09:58:18.000,February,9,Wed,9,DAY,2,TROUBLE UNKNOWN EMS,POLICE,E-911,107,69,261
2020-02-26 10:00:05.000,February,9,Wed,10,DAY,1,PEDESTRIAN STRUCK ALS 2 - SUPV,EMS,,0,1,0
2020-02-26 10:06:41.000,February,9,Wed,10,DAY,4,PUBLIC SERVICE FIRE,FIRE,Phone,95,2,96
2020-02-26 10:11:48.000,February,9,Wed,10,DAY,2,WARRANT SERVICE,POLICE,,20,5,38
2020-02-26 10:12:27.000,February,9,Wed,10,DAY,2,WARRANT SERVICE,POLICE,OFFICER,20,1017,23
2020-02-26 10:36:30.000,February,9,Wed,10,DAY,2,DRUG COMPLAINT IN PROG,POLICE,Radio,34,35,76
2020-02-26 10:36:52.000,February,9,Wed,10,DAY,2,MENTAL HEALTH CASE,POLICE,,73,715,74
2020-02-26 10:42:50.000,February,9,Wed,10,DAY,4,PARKING COMPLAINT,POLICE,,48,65,49
2020-02-26 10:48:01.000,February,9,Wed,10,DAY,1,STROKE ALS 2,EMS,,81,2,135
2020-02-26 10:57:14.000,February,9,Wed,10,DAY,8,OFF DUTY DETAIL,POLICE,,28,18,48
2020-02-26 10:58:39.000,February,9,Wed,10,DAY,1,TROUBLE BREATHING ALS 2,EMS,,94,2,164
2020-02-26 11:02:21.000,February,9,Wed,11,DAY,1,ALTERED LOC ALS 2,EMS,E-911,138,3,413
2020-02-26 11:08:47.000,February,9,Wed,11,DAY,3,ANIMAL COMPLAINT- ANIMAL INJRY,POLICE,,35,174,35
2020-02-26 11:09:21.000,February,9,Wed,11,DAY,4,PROTECTIVE ORDER ISSUED,POLICE,Radio,47,19,76
2020-02-26 11:18:14.000,February,9,Wed,11,DAY,2,WARRANT SERVICE,POLICE,Radio,91,77,143
2020-02-26 11:20:53.000,February,9,Wed,11,DAY,2,DOMESTIC VIOL MINOR INJ,POLICE,E-911,156,109,589
2020-02-26 11:23:29.000,February,9,Wed,11,DAY,3,ASSAULT ALS 1,EMS,E-911,0,2,0
2020-02-26 11:30:28.000,February,9,Wed,11,DAY,2,WARRANT SERVICE,POLICE,Phone,102,878,103
2020-02-26 11:39:37.000,February,9,Wed,11,DAY,1,ALARM HOLDUP,POLICE,Phone,79,30,110
2020-02-26 11:40:06.000,February,9,Wed,11,DAY,1,HEART PROBLEMS ALS 2,EMS,E-911,78,3,227
2020-02-26 11:57:25.000,February,9,Wed,11,DAY,5,DEST OF PROP TRU DELAY,POLICE,Phone,304,13,304
2020-02-26 11:59:42.000,February,9,Wed,11,DAY,2,SUBJECT STOP,POLICE,,24,17,24
2020-02-26 12:00:40.000,February,9,Wed,12,DAY,4,PARKING COMPLAINT,POLICE,,199,3167,209
2020-02-26 12:01:07.000,February,9,Wed,12,DAY,3,SICK PERSON BLS,EMS,,42,1,113
2020-02-26 12:02:27.000,February,9,Wed,12,DAY,2,DOMESTIC VIOL NO INJ,POLICE,Phone,84,786,163
2020-02-26 12:04:06.000,February,9,Wed,12,DAY,2,TRAFFIC STOP,POLICE,NULL,0,0,0
2020-02-26 12:06:04.000,February,9,Wed,12,DAY,2,DISORDERLY CONDUCT,POLICE,E-911,68,419,72
2020-02-26 12:11:52.000,February,9,Wed,12,DAY,2,DIP - DRUNK/INTOX PERSON,POLICE,Phone,132,378,132
2020-02-26 12:13:35.000,February,9,Wed,12,DAY,1,CHEST PAIN ALS 2,EMS,E-911,121,1,510
2020-02-26 12:19:05.000,February,9,Wed,12,DAY,3,FIRE ALARM,FIRE,Phone,86,1,86
2020-02-26 12:26:37.000,February,9,Wed,12,DAY,3,FIRE ALARM,FIRE,Phone,104,1,105
2020-02-26 12:32:45.000,February,9,Wed,12,DAY,3,FIRE ALARM,FIRE,Radio,0,0,0
2020-02-26 12:33:57.000,February,9,Wed,12,DAY,2,TRESPASSING IN PROG,POLICE,Phone,174,676,174
2020-02-26 12:37:39.000,February,9,Wed,12,DAY,2,WARRANT SERVICE,POLICE,,11,12,11
2020-02-26 12:40:32.000,February,9,Wed,12,DAY,4,FALSE PRETENSE/SWINDLE DELAY,POLICE,Phone,246,5897,246
2020-02-26 12:44:03.000,February,9,Wed,12,DAY,4,PARKING COMPLAINT,POLICE,,39,58,50
2020-02-26 12:49:13.000,February,9,Wed,12,DAY,2,ASSIST CITIZEN PROMPT,POLICE,Phone,142,1864,142
2020-02-26 12:57:29.000,February,9,Wed,12,DAY,3,PARKING COMPLAINT,POLICE,,54,241,800
2020-02-26 12:59:32.000,February,9,Wed,12,DAY,1,SUICIDE IN PROG NO INJ,POLICE,Phone,113,110,845
2020-02-26 13:00:41.000,February,9,Wed,13,DAY,1,UNCONSCIOUS ALS 2,EMS,,98,1,307
2020-02-26 13:01:54.000,February,9,Wed,13,DAY,2,DISORDERLY CONDUCT,POLICE,Phone,144,1084,154
2020-02-26 13:02:02.000,February,9,Wed,13,DAY,2,WARRANT SERVICE,POLICE,,15,22,15
2020-02-26 13:10:52.000,February,9,Wed,13,DAY,4,PARKING COMPLAINT,POLICE,,61,1031,62
2020-02-26 13:11:00.000,February,9,Wed,13,DAY,1,WEAPON VIOL KNIFE IN PROG,POLICE,E-911,74,66,489
2020-02-26 13:16:20.000,February,9,Wed,13,DAY,4,PARKING COMPLAINT,POLICE,,12,158,12
2020-02-26 13:23:43.000,February,9,Wed,13,DAY,1,TROUBLE BREATHING ALS 2,EMS,,55,0,478
2020-02-26 13:26:42.000,February,9,Wed,13,DAY,3,ABDOMINAL PAIN BLS,EMS,Phone,105,0,379
2020-02-26 13:26:54.000,February,9,Wed,13,DAY,4,PARKING COMPLAINT,POLICE,,169,865,286
2020-02-26 13:29:33.000,February,9,Wed,13,DAY,2,FLAG DOWN,POLICE,NULL,0,0,0
2020-02-26 13:30:28.000,February,9,Wed,13,DAY,1,GAS LEAK - INSIDE,FIRE,,65,3,76
2020-02-26 13:31:29.000,February,9,Wed,13,DAY,4,PARKING COMPLAINT,POLICE,Phone,133,52,133
2020-02-26 13:40:02.000,February,9,Wed,13,DAY,3,ELEVATOR,FIRE,Phone,41,2,64
2020-02-26 13:40:52.000,February,9,Wed,13,DAY,2,ALARM COMMERCIAL,POLICE,Phone,95,124,95
2020-02-26 13:47:59.000,February,9,Wed,13,DAY,4,PUBLIC SERVICE FIRE,FIRE,E-911,94,1,95
2020-02-26 14:00:36.000,February,9,Wed,14,DAY,2,DISABLED MOTORIST,POLICE,Phone,65,141,66
2020-02-26 14:02:37.000,February,9,Wed,14,DAY,2,ALARM RESIDENTIAL,POLICE,Phone,98,29,98
2020-02-26 14:02:39.000,February,9,Wed,14,DAY,6,WARRANT ISSUED,POLICE,,19,1,30
2020-02-26 14:17:26.000,February,9,Wed,14,DAY,4,POLICE INFORMATION,POLICE,,219,621,219
2020-02-26 14:20:18.000,February,9,Wed,14,DAY,4,PARKING COMPLAINT,POLICE,,61,497,62
2020-02-26 14:34:11.000,February,9,Wed,14,DAY,3,PUBLIC SERVICE MULTI OFFICER,POLICE,,323,2207,324
2020-02-26 14:37:45.000,February,9,Wed,14,DAY,4,PARKING COMPLAINT,POLICE,,42,672,47
2020-02-26 14:40:35.000,February,9,Wed,14,DAY,2,WARRANT SERVICE,POLICE,OFFICER,25,26,57
2020-02-26 14:41:41.000,February,9,Wed,14,DAY,2,WARRANT SERVICE,POLICE,OFFICER,62,1577,69
2020-02-26 14:42:25.000,February,9,Wed,14,DAY,2,MVC PROPERTY DAMAGE,POLICE,OFFICER,0,0,0
2020-02-26 14:43:43.000,February,9,Wed,14,DAY,3,ELEVATOR,FIRE,,32,1,76
2020-02-26 14:44:40.000,February,9,Wed,14,DAY,2,DISORDERLY CONDUCT,POLICE,,60,1187,154
2020-02-26 14:54:00.000,February,9,Wed,14,DAY,4,NOISE COMPLAINT DELAY,POLICE,,208,4787,209
2020-02-26 14:54:43.000,February,9,Wed,14,DAY,8,OFF DUTY DETAIL,POLICE,,24,6,32
2020-02-26 15:20:15.000,February,9,Wed,15,DAY,1,MISSING PERSON CRITICAL,POLICE,,115,61,541
2020-02-26 15:22:17.000,February,9,Wed,15,DAY,3,SICK PERSON BLS,EMS,,97,2,149
2020-02-26 15:35:59.000,February,9,Wed,15,DAY,1,INJURED PERSON BLS,EMS,Phone,83,1,190
2020-02-26 15:39:48.000,February,9,Wed,15,DAY,1,TROUBLE BREATHING ALS 2,EMS,,76,2,105
2020-02-26 15:54:14.000,February,9,Wed,15,DAY,2,DISORDERLY CONDUCT,POLICE,,61,634,171
2020-02-26 16:08:00.000,February,9,Wed,16,DAY,4,PARKING COMPLAINT,POLICE,Phone,196,166,197
2020-02-26 16:08:38.000,February,9,Wed,16,DAY,2,MVC PROPERTY DAMAGE,POLICE,E-911,67,123,67
2020-02-26 16:13:58.000,February,9,Wed,16,DAY,3,ELEVATOR,FIRE,Phone,20,1,59
2020-02-26 16:22:07.000,February,9,Wed,16,DAY,2,LARCENY COMM IN PROG,POLICE,E-911,97,17,99
2020-02-26 16:26:17.000,February,9,Wed,16,DAY,2,DISORDERLY CONDUCT,POLICE,Phone,54,100,54
2020-02-26 16:34:17.000,February,9,Wed,16,DAY,2,SUSPICIOUS EVENT,POLICE,Phone,167,2503,167
2020-02-26 16:45:16.000,February,9,Wed,16,DAY,1,TROUBLE BREATHING ALS 2,EMS,,91,2,235
2020-02-26 16:46:19.000,February,9,Wed,16,DAY,8,OFF DUTY DETAIL,POLICE,,32,6,40
2020-02-26 16:50:15.000,February,9,Wed,16,DAY,2,DISORDERLY CONDUCT,POLICE,,129,24,270
2020-02-26 16:52:32.000,February,9,Wed,16,DAY,2,MVC PROPERTY DAMAGE,POLICE,E-911,78,11,139
2020-02-26 16:53:50.000,February,9,Wed,16,DAY,2,MVC AUTO,FIRE,,0,1,0
2020-02-26 16:55:59.000,February,9,Wed,16,DAY,2,TROUBLE UNKNOWN NO EMS,POLICE,E-911,148,29,177
2020-02-26 16:59:46.000,February,9,Wed,16,DAY,4,POLICE INFORMATION,POLICE,,179,2106,718
2020-02-26 16:59:52.000,February,9,Wed,16,DAY,2,SUSPICIOUS EVENT,POLICE,Phone,120,711,149
2020-02-26 17:01:32.000,February,9,Wed,17,DAY,2,TRAFFIC STOP,POLICE,NULL,0,0,0
2020-02-26 17:07:26.000,February,9,Wed,17,DAY,2,DWI - DRUNK/INTOX DRIVER,POLICE,E-911,53,61,94
2020-02-26 17:13:30.000,February,9,Wed,17,DAY,2,DISORDERLY CONDUCT,POLICE,,144,618,171
2020-02-26 17:31:17.000,February,9,Wed,17,DAY,3,OUTSIDE FIRE,FIRE,,84,0,84
2020-02-26 17:40:50.000,February,9,Wed,17,DAY,2,VEHICLE ACTIVATION/ONSTAR,POLICE,Phone,155,141,182
2020-02-26 17:44:04.000,February,9,Wed,17,DAY,2,DOMESTIC VIOL NO INJ,POLICE,Phone,373,678,474
2020-02-26 17:44:46.000,February,9,Wed,17,DAY,4,PARKING COMPLAINT,POLICE,,47,73,59
2020-02-26 18:12:58.000,February,9,Wed,18,DAY,2,SHOPLIFTING HOLDING SUSPECT,POLICE,Phone,106,29,114
2020-02-26 18:26:09.000,February,9,Wed,18,DAY,4,ASSIST CITIZEN DELAY,POLICE,E-911,761,6016,761
2020-02-26 18:53:03.000,February,9,Wed,18,DAY,2,ALARM RESIDENTIAL,POLICE,Phone,57,512,72
2020-02-26 19:46:46.000,February,9,Wed,19,NIGHT,4,LARCENY RESIDENTIAL DELAY,POLICE,Phone,91,3623,121
2020-02-26 20:47:38.000,February,9,Wed,20,NIGHT,2,DRUG COMPLAINT IN PROG,POLICE,,22,114,139
2020-02-26 21:04:23.000,February,9,Wed,21,NIGHT,2,ALARM COMMERCIAL,POLICE,Phone,39,150,74
2020-02-26 21:56:50.000,February,9,Wed,21,NIGHT,4,PUBLIC SERVICE EMS,EMS,Phone,105,2,105
2020-02-26 22:13:43.000,February,9,Wed,22,NIGHT,2,DISORDERLY CONDUCT,POLICE,Phone,158,72,255
2020-02-26 22:15:42.000,February,9,Wed,22,NIGHT,2,PUBLIC SERVICE MULTI OFFICER,POLICE,,68,127,169
2020-02-26 22:16:31.000,February,9,Wed,22,NIGHT,3,ROBBERY FROM PERSON DELAY,POLICE,Phone,67,144,280
2020-02-26 22:29:33.000,February,9,Wed,22,NIGHT,2,ALARM COMMERCIAL,POLICE,Phone,54,59,76
2020-02-26 22:58:33.000,February,9,Wed,22,NIGHT,3,SICK PERSON BLS,EMS,E-911,143,8,398
2020-02-26 23:10:58.000,February,9,Wed,23,NIGHT,2,SUSPICIOUS EVENT,POLICE,Phone,104,64,317
2020-02-26 23:15:42.000,February,9,Wed,23,NIGHT,2,ALARM COMMERCIAL,POLICE,Phone,89,33,126
2020-02-26 23:23:17.000,February,9,Wed,23,NIGHT,5,TELEPHONE COMPLAINT TRU,POLICE,Phone,75,8,75
2020-02-26 23:45:54.000,February,9,Wed,23,NIGHT,4,DEST OF PROP VEH DELAY,POLICE,E-911,105,1939,167
2020-02-26 23:50:06.000,February,9,Wed,23,NIGHT,1,CHEST PAIN ALS 2,EMS,,205,1,205
2020-02-27 00:30:01.000,February,9,Thu,0,NIGHT,2,TRAFFIC STOP,POLICE,NULL,0,0,0
2020-02-27 02:27:23.000,February,9,Thu,2,NIGHT,2,TRAFFIC STOP,POLICE,NULL,0,0,0
2020-02-27 02:45:08.000,February,9,Thu,2,NIGHT,2,TRAFFIC STOP,POLICE,Phone,0,0,0
2020-02-27 03:24:24.000,February,9,Thu,3,NIGHT,2,TRAFFIC STOP,POLICE,NULL,0,0,0
2020-02-27 03:40:32.000,February,9,Thu,3,NIGHT,2,TRAFFIC STOP,POLICE,NULL,0,0,0
2020-02-27 03:51:25.000,February,9,Thu,3,NIGHT,2,TRAFFIC STOP,POLICE,NULL,0,0,0
2020-02-27 03:54:05.000,February,9,Thu,3,NIGHT,2,TRAFFIC STOP,POLICE,NULL,0,0,0
2020-02-27 03:55:38.000,February,9,Thu,3,NIGHT,2,TRAFFIC STOP,POLICE,NULL,0,0,0
2020-02-27 04:51:31.000,February,9,Thu,4,NIGHT,1,ALARM RESIDENTIAL NIGHTIME,POLICE,Phone,57,65,74
2020-02-27 05:12:20.000,February,9,Thu,5,NIGHT,2,DISABLED MOTORIST,POLICE,Radio,28,6,63
2020-02-27 05:58:14.000,February,9,Thu,5,NIGHT,1,GAS LEAK - INSIDE,FIRE,,76,3,529
2020-02-27 06:05:57.000,February,9,Thu,6,DAY,4,PARKING COMPLAINT,POLICE,,63,1706,65
2020-02-27 07:05:30.000,February,9,Thu,7,DAY,3,ELEVATOR,FIRE,,65,1,258
2020-02-27 07:12:20.000,February,9,Thu,7,DAY,2,ALARM RESIDENTIAL,POLICE,,59,76,288
2020-02-27 07:26:31.000,February,9,Thu,7,DAY,2,MVC PROPERTY DAMAGE,POLICE,,41,54,543
2020-02-27 07:32:45.000,February,9,Thu,7,DAY,4,PARKING COMPLAINT,POLICE,,40,45,40
2020-02-27 07:43:43.000,February,9,Thu,7,DAY,4,PARKING COMPLAINT,POLICE,Cell Phone,97,431,215
2020-02-27 08:31:33.000,February,9,Thu,8,DAY,4,STALKING DELAY,POLICE,,300,220,300
2020-02-27 08:34:43.000,February,9,Thu,8,DAY,2,TRAFFIC STOP,POLICE,NULL,0,0,0
2020-02-27 08:45:02.000,February,9,Thu,8,DAY,4,DOMESTIC VIOL DELAY,POLICE,Phone,129,3151,196
2020-02-27 08:51:45.000,February,9,Thu,8,DAY,2,TRAFFIC STOP,POLICE,NULL,0,0,0
2020-02-27 08:53:59.000,February,9,Thu,8,DAY,1,PEDESTRIAN STRUCK ALS 2 - SUPV,EMS,,0,5,0
2020-02-27 09:04:57.000,February,9,Thu,9,DAY,3,SICK PERSON BLS,EMS,E-911,45,1,168
2020-02-27 09:17:33.000,February,9,Thu,9,DAY,3,FALL BLS,EMS,Phone,109,5,739
2020-02-27 09:29:33.000,February,9,Thu,9,DAY,2,ALARM RESIDENTIAL,POLICE,Phone,73,26,73
2020-02-27 09:46:33.000,February,9,Thu,9,DAY,2,ALARM COMMERCIAL,POLICE,Phone,71,48,71
2020-02-27 09:49:04.000,February,9,Thu,9,DAY,3,MISSING PERSON IMMEDIATE,POLICE,Phone,243,1985,244
2020-02-27 09:55:06.000,February,9,Thu,9,DAY,1,TROUBLE BREATHING ALS 2,EMS,E-911,50,1,200
2020-02-27 10:03:25.000,February,9,Thu,10,DAY,2,L.A.R. SECONDARY RESPONSE,FIRE,Cell Phone,41,1,53
2020-02-27 10:25:08.000,February,9,Thu,10,DAY,6,WARRANT ISSUED,POLICE,,20,1,45
2020-02-27 10:28:43.000,February,9,Thu,10,DAY,4,PARKING COMPLAINT,POLICE,Phone,36,17,36
2020-02-27 11:09:29.000,February,9,Thu,11,DAY,4,DOMESTIC VIOL NO INJ,POLICE,Phone,223,4333,225
2020-02-27 11:20:48.000,February,9,Thu,11,DAY,4,PARKING COMPLAINT,POLICE,Phone,100,32,136
2020-02-27 11:40:18.000,February,9,Thu,11,DAY,3,FLAM LIQ SPILL <5,FIRE,Radio,0,0,0
2020-02-27 12:26:27.000,February,9,Thu,12,DAY,2,ASSAULT NO INJURY IN PROG,POLICE,,113,139,164
2020-02-27 12:30:34.000,February,9,Thu,12,DAY,3,ABDOMINAL PAIN BLS,EMS,,82,1,348
2020-02-27 12:32:52.000,February,9,Thu,12,DAY,2,HAZARD,POLICE,NULL,0,0,0
2020-02-27 12:50:46.000,February,9,Thu,12,DAY,1,TROUBLE BREATHING ALS 2,EMS,,103,2,184
2020-02-27 13:28:18.000,February,9,Thu,13,DAY,2,WARRANT SERVICE,POLICE,,140,2943,140
2020-02-27 13:42:04.000,February,9,Thu,13,DAY,3,ELEVATOR,FIRE,,53,2,109
2020-02-27 13:52:38.000,February,9,Thu,13,DAY,2,SUSPICIOUS EVENT,POLICE,,86,161,2043
2020-02-27 14:29:15.000,February,9,Thu,14,DAY,2,WARRANT SERVICE,POLICE,,19,20,40
2020-02-27 14:49:58.000,February,9,Thu,14,DAY,2,DISABLED MOTORIST,POLICE,,52,227,54
2020-02-27 14:51:57.000,February,9,Thu,14,DAY,4,PARKING COMPLAINT,POLICE,,53,229,72
2020-02-27 15:23:58.000,February,9,Thu,15,DAY,1,TROUBLE BREATHING ALS 2,EMS,Phone,63,2,603
2020-02-27 15:29:20.000,February,9,Thu,15,DAY,2,ALARM COMMERCIAL,POLICE,Phone,65,126,107
2020-02-27 15:34:06.000,February,9,Thu,15,DAY,4,TRAFFIC COMPLAINT,POLICE,Phone,67,398,209
2020-02-27 15:37:38.000,February,9,Thu,15,DAY,2,DISORDERLY CONDUCT,POLICE,E-911,100,63,102
2020-02-27 15:56:58.000,February,9,Thu,15,DAY,4,ANIMAL COMPLAINT,POLICE,,42,179,43
2020-02-27 16:01:49.000,February,9,Thu,16,DAY,2,WARRANT SERVICE,POLICE,,31,12,31
2020-02-27 16:01:59.000,February,9,Thu,16,DAY,2,WARRANT SERVICE,POLICE,,10,93,11
2020-02-27 16:04:45.000,February,9,Thu,16,DAY,3,FALSE PRETENSE/SWINDLE DELAY,POLICE,Phone,182,982,182
2020-02-27 16:06:01.000,February,9,Thu,16,DAY,2,RUNAWAY IN PROG,POLICE,,58,200,226
2020-02-27 16:29:14.000,February,9,Thu,16,DAY,2,DISORDERLY CONDUCT,POLICE,Phone,69,57,120
2020-02-27 16:34:49.000,February,9,Thu,16,DAY,4,ANIMAL COMPLAINT,POLICE,,49,82,49
2020-02-27 16:35:45.000,February,9,Thu,16,DAY,4,POLICE INFORMATION,POLICE,,20,15,47
2020-02-27 16:36:27.000,February,9,Thu,16,DAY,3,SICK PERSON BLS,EMS,,60,0,680
2020-02-27 16:48:43.000,February,9,Thu,16,DAY,1,UNCONSCIOUS ALS 2,EMS,E-911,106,1,403
2020-02-27 16:52:21.000,February,9,Thu,16,DAY,1,SUICIDE IN PROG NO INJ,POLICE,,0,42,0
2020-02-27 16:53:35.000,February,9,Thu,16,DAY,2,WARRANT SERVICE,POLICE,Phone,93,478,883
2020-02-27 17:17:25.000,February,9,Thu,17,DAY,2,DEST OF PROP OTH IN PROG,POLICE,,310,2662,691
2020-02-27 17:30:00.000,February,9,Thu,17,DAY,2,AGGRESSIVE DRIVER,POLICE,,59,153,96
2020-02-27 17:36:41.000,February,9,Thu,17,DAY,3,PARKING COMPLAINT,POLICE,Phone,70,1429,136
2020-02-27 17:37:35.000,February,9,Thu,17,DAY,2,SUSPICIOUS EVENT,POLICE,,141,455,1656
2020-02-27 17:49:50.000,February,9,Thu,17,DAY,3,PARKING COMPLAINT,POLICE,Phone,102,154,102
2020-02-27 18:30:14.000,February,9,Thu,18,DAY,2,TRAFFIC STOP,POLICE,NULL,0,0,0
